new_es_symbol,es_symbol,es_name,stage,qa_approved
R047XC326UT,R047XC326UT,Upland Shallow Loam (Pinyon-Utah Juniper) ,Provisional,yes
R047XC332UT,R047XC332UT,Upland Stony Loam (Black Sagebrush) ,Provisional,yes
R047XC335UT,R047XC335UT,Upland Stony Loam (Pinyon-Utah Juniper) ,Provisional,yes
R047XC336UT,R047XC336UT,Upland Stony Loam (Bonneville Big Sagebrush) ,Provisional,yes
R047XC340UT,R047XC340UT,Upland Very Steep Stony Loam (Pinyon-Utah Juniper) ,Provisional,yes
R047XC404UT,R047XC404UT,Mountain Clay (Silver Sagebrush) ,Provisional,yes
R047XC430UT,R047XC430UT,Mountain Loam (Mountain Big Sagebrush) ,Provisional,yes
R047XC446UT,R047XC446UT,Mountain Shallow Loam (Mountain big sagebrush) ,Provisional,yes
R047XC456UT,R047XC456UT,Mountain Stony Loam (Antelope Bitterbrush) ,Provisional,yes
R047XC460UT,R047XC460UT,Mountain Stony Loam (Shrub) ,Provisional,yes
R047XC461UT,R047XC461UT,Mountain Stony Loam (Curlleaf Mountainmahogany) ,Provisional,yes
R047XC462UT,R047XC462UT,Mountain Stony Loam (Mountain big sagebrush) ,Provisional,yes
R047XC472UT,R047XC472UT,Mountain Very Steep Stony Loam (Bitterbrush) ,Provisional,yes
R047XC474UT,R047XC474UT,Mountain Very Steep Stony Loam (Shrub) ,Provisional,yes
R047XC475UT,R047XC475UT,Mountain Windswept Ridge (Black Sagebrush) ,Provisional,yes
R047XC476UT,R047XC476UT,Mountain Windswept Ridge (Low sagebrush) ,Provisional,yes
R048AY001NM,R048AY001NM,Subalpine Grassland ,Provisional,yes
R048AY002NM,R048AY002NM,Mountain Grassland ,Provisional,yes
R048AY003NM,R048AY003NM,Mountain Valley ,Provisional,yes
R048AY004NM,R048AY004NM,Mountain Loam ,Provisional,yes
R048AY005NM,R048AY005NM,Mountain Malpais ,Provisional,yes
R048AY006NM,R048AY006NM,Mountain Meadow ,Provisional,yes
R048AY006UT,R048AY006UT,Semiwet Fresh Streambank ,Provisional,yes
R048AY007NM,R048AY007NM,Mountain Shale ,Provisional,yes
R048AY008NM,R048AY008NM,Mountain Brush ,Provisional,yes
R048AY008UT,R048AY008UT,Wet Fresh Meadow (Willow-Sedge) ,Provisional,yes
R048AY009NM,R048AY009NM,Mountain Breaks ,Provisional,yes
R048AY010NM,R048AY010NM,Pine Grassland ,Provisional,yes
R048AY011NM,R048AY011NM,Subalpine Grassland Dry,Provisional,yes
R048AY012NM,R048AY012NM,Mountain Loam Dry,Provisional,yes
R048AY013NM,R048AY013NM,Mountain Slopes ,Provisional,yes
R048AY014NM,R048AY014NM,Mountain Valley Dry,Provisional,yes
R048AY015NM,R048AY015NM,Mountain Shale Dry,Provisional,yes
R048AY020NM,R048AY020NM,Mountain Fen ,Provisional,yes
R048AY021NM,R048AY021NM,Wet Sedge ,Provisional,yes
R048AY022NM,R048AY022NM,Subalpine Fen ,Provisional,yes
R048AY023NM,R048AY023NM,Subalpine Moist Meadow ,Provisional,yes
R048AY024NM,R048AY024NM,Mountain Marshy Swale ,Provisional,yes
R048AY025NM,R048AY025NM,Mountain Wet Meadow ,Provisional,yes
R048AY405UT,R048AY405UT,Mountain Loam (Mountain Big Sagebrush) ,Provisional,yes
R048AY409UT,R048AY409UT,Mountain loam (Salina wildrye) ,Provisional,yes
R048AY410UT,R048AY410UT,Mountain Loamy Bottom (Basin Wildrye) ,Provisional,yes
R048AY415UT,R048AY415UT,Mountain Loam (Oak) ,Provisional,yes
R048AY433UT,R048AY433UT,Mountain Shallow Loam (Black Sagebrush) ,Provisional,yes
R048AY436UT,R048AY436UT,Mountain Shallow Loam (Mountain Big Sagebrush) ,Provisional,yes
R048AY442UT,R048AY442UT,Mountain shallow loam (Salina wildrye) ,Provisional,yes
R048AY448UT,R048AY448UT,Mountain Stony Loam (Mountain Big Sagebrush) ,Provisional,yes
R048AY449UT,R048AY449UT,Mountain Stony Loam (Black sagebrush) ,Provisional,yes
R048AY451UT,R048AY451UT,Mountain Stony Loam (Browse) ,Provisional,yes
R048AY465UT,R048AY465UT,Mountain very steep loam (oak) ,Provisional,yes
R048AY466UT,R048AY466UT,Mountain very steep loam (Salina wildrye) ,Provisional,yes
R048AY471UT,R048AY471UT,Mountain Very Steep Loam (Curlleaf mountainmahogany) ,Provisional,yes
R048AY473UT,R048AY473UT,Mountain Very Steep Stony Loam (Browse) ,Provisional,yes
R048AY515UT,R048AY515UT,High Mountain Loam (Thurber Fescue) ,Provisional,yes
R049XA108WY,R049XA108WY,Coarse Upland (Foothills And Mountains Southeast) ,Provisional,yes
R049XA116WY,R049XA116WY,Igneous (Foothills And Mountains Southeast) ,Provisional,yes
R049XA122WY,R049XA122WY,Loamy (Foothills And Mountains Southeast) ,Provisional,yes
R049XA126WY,R049XA126WY,Loamy Overflow (Foothills And Mountains Southeast) ,Provisional,yes
R049XA134WY,R049XA134WY,Rocky Hills (Foothills And Mountains Southeast) ,Provisional,yes
R049XA160WY,R049XA160WY,Shallow Igneous (Foothills And Mountains Southeast) ,Provisional,yes
R049XA162WY,R049XA162WY,Shallow Loamy (Foothills And Mountains Southeast) ,Provisional,yes
R049XA174WY,R049XA174WY,Subirrigated (Foothills And Mountains Southeast) ,Provisional,yes
R049XA176WY,R049XA176WY,Very Shallow (Foothills And Mountains Southeast) ,Provisional,yes
R049XA178WY,R049XA178WY,Wetland (Foothills And Mountains Southeast) ,Provisional,yes
R049XC202CO,R049XC202CO,Loamy Foothill 14-19 P.Z.,Provisional,yes
R049XD202CO,R049XD202CO,Loamy Foothill 11-14 Inches P.Z.,Provisional,yes
R051XA001NM,R051XA001NM,Loamy ,Provisional,yes
R051XA004NM,R051XA004NM,Gravelly Loam ,Provisional,yes
R051XA005NM,R051XA005NM,Swale ,Provisional,yes
R051XA006NM,R051XA006NM,Breaks ,Provisional,yes
R051XA007NM,R051XA007NM,Gravelly Fan ,Provisional,yes
R051XA008NM,R051XA008NM,Limy ,Provisional,yes
R051XA009NM,R051XA009NM,Malpais ,Provisional,yes
R051XA010NM,R051XA010NM,Salt Meadow ,Provisional,yes
R051XA011NM,R051XA011NM,Salty Bottomland ,Provisional,yes
R051XA012NM,R051XA012NM,Stony Loam ,Provisional,yes
R051XE260CO,R051XE260CO,Chico Fan 8-12 Inches P.Z.,Provisional,yes
R052XY734MT,R052XY734MT,Clayey-Steep (Cystp) Moist Grassland,Provisional,yes
R052XY741MT,R052XY741MT,Loamy-Steep (Lostp) Moist Grassland,Provisional,yes
R052XY713MT,R052XY713MT,Loamy Sodic (Losd) Dry Shrubland,Provisional,yes
R052XY751MT,R052XY751MT,Thin Breaks (TB) Moist Grassland,Provisional,yes
R052XY749MT,R052XY749MT,Shallow Clay (Swc) Moist Grassland,Provisional,yes
R052XY737MT,R052XY737MT,Loamy Gravel (Logr) Moist Grassland,Provisional,yes
R052XY001MT,R052XY001MT,Clayey (Cy) Dry Grassland,Provisional,yes
R052XY005MT,R052XY005MT,Clayey-Steep (Cystp) Dry Grassland,Provisional,yes
R052XY006MT,R052XY006MT,Claypan (Cp) Dry Grassland,Provisional,yes
R052XY007MT,R052XY007MT,Coarse Clay (Coc) Dry Grassland,Provisional,yes
R052XY012MT,R052XY012MT,Dense Clay Sodic (Dcsd) Dry Grassland,Provisional,yes
R052XY032MT,R052XY032MT,Loamy (Lo) Dry Grassland,Provisional,yes
R052XY040MT,R052XY040MT,Loamy-Steep (Lostp) Dry Grassland,Provisional,yes
R052XY060MT,R052XY060MT,Overflow (Ov) ,Provisional,yes
R052XY091MT,R052XY091MT,Saline Overflow (Sov) ,Provisional,yes
R052XY094MT,R052XY094MT,Loamy Sodic (Losd) Dry Grassland,Provisional,yes
R052XY110MT,R052XY110MT,Sandy (Sy) Dry Grassland,Provisional,yes
R052XY160MT,R052XY160MT,Thin Breaks (TB) Dry Grassland,Provisional,yes
R052XY131MT,R052XY131MT,Shallow Clay (Swc) Dry Grassland,Provisional,yes
R052XY022MT,R052XY022MT,Loamy Gravel (Logr) Dry Grassland,Provisional,yes
R052XY084MT,R052XY084MT,Slough (Sl) ,Provisional,yes
R052XY731MT,R052XY731MT,Thin Claypan (Tcp) Dry Shrubland,Provisional,yes
R052XY092MT,R052XY092MT,Saline Subirrigated (Ssb) ,Provisional,yes
R052XY150MT,R052XY150MT,Subirrigated (Sb) ,Provisional,yes
R053AE061MT,R053AE061MT,Clayey (Cy) (Legacy) RRU 53AE,Provisional,yes
R053AE065MT,R053AE065MT,Clayey Steep (Cystp) (Legacy) RRU 53AE,Provisional,yes
R053AE074MT,R053AE074MT,Claypan (Cp) (Legacy) RRU 53AE,Provisional,yes
R053AE073MT,R053AE073MT,Dense Clay (DC) (Legacy) RRU 53AE,Provisional,yes
R053AE060MT,R053AE060MT,Loamy (Lo) (Legacy) RRU 53AE,Provisional,yes
R053AE058MT,R053AE058MT,Loamy Steep (Lostp) (Legacy) RRU 53AE,Provisional,yes
R053AE067MT,R053AE067MT,Overflow (Ov) (Legacy) RRU 53AE,Provisional,yes
R053AE072MT,R053AE072MT,Saline Overflow (Sov) (Legacy) RRU 53AE,Provisional,yes
R053AE071MT,R053AE071MT,Saline Upland (SU) (Legacy) RRU 53AE,Provisional,yes
R053AE062MT,R053AE062MT,Sandy (Sy) (Legacy) RRU 53AE,Provisional,yes
R053AE078MT,R053AE078MT,Shallow Clay (Swc) (Legacy) RRU 53AE,Provisional,yes
R053AE070MT,R053AE070MT,Subirrigated (Sb) (Legacy) RRU 53AE,Provisional,yes
R053BY001ND,R053BY001ND,Clayey ,Provisional,yes
R053BY002ND,R053BY002ND,Claypan ,Provisional,yes
R053BY003ND,R053BY003ND,Closed Depression ,Provisional,yes
R053BY004ND,R053BY004ND,Limy Subirrigated ,Provisional,yes
R053BY005ND,R053BY005ND,Loamy Overflow ,Provisional,yes
R053BY006ND,R053BY006ND,Saline Lowland ,Provisional,yes
R053BY007ND,R053BY007ND,Sands ,Provisional,yes
R053BY008ND,R053BY008ND,Sandy ,Provisional,yes
R053BY009ND,R053BY009ND,Shallow Loamy ,Provisional,yes
R053BY010ND,R053BY010ND,Shallow Gravel ,Provisional,yes
R053BY011ND,R053BY011ND,Loamy ,Provisional,yes
R053BY012ND,R053BY012ND,Subirrigated ,Provisional,yes
R053BY013ND,R053BY013ND,Thin Claypan ,Provisional,yes
R053BY014ND,R053BY014ND,Thin Sands ,Provisional,yes
R053BY015ND,R053BY015ND,Thin Loamy ,Provisional,yes
R053BY017ND,R053BY017ND,Very Shallow ,Provisional,yes
R053BY018ND,R053BY018ND,Linear Meadow ,Provisional,yes
R053BY019ND,R053BY019ND,Wet Meadow ,Provisional,yes
R053BY025ND,R053BY025ND,Shallow Marsh ,Provisional,yes
R053BY026ND,R053BY026ND,Sandy Claypan ,Provisional,yes
R053BY999ND,R053BY999ND,Non-site ,Provisional,yes
R053CY001SD,R053CY001SD,Shallow Marsh ,Provisional,yes
R053CY002SD,R053CY002SD,Linear Meadow ,Provisional,yes
R053CY003SD,R053CY003SD,Subirrigated ,Provisional,yes
R053CY004SD,R053CY004SD,Wet Meadow ,Provisional,yes
R053CY006SD,R053CY006SD,Limy Subirrigated ,Provisional,yes
R053CY007SD,R053CY007SD,Saline Lowland ,Provisional,yes
R053CY008SD,R053CY008SD,Sands ,Provisional,yes
R053CY009SD,R053CY009SD,Sandy ,Provisional,yes
R053CY010SD,R053CY010SD,Loamy ,Provisional,yes
R053CY011SD,R053CY011SD,Clayey ,Provisional,yes
R053CY012SD,R053CY012SD,Thin Upland ,Provisional,yes
R053CY013SD,R053CY013SD,Claypan ,Provisional,yes
R053CY014SD,R053CY014SD,Shallow To Gravel ,Provisional,yes
R053CY015SD,R053CY015SD,Thin Claypan ,Provisional,yes
R053CY016SD,R053CY016SD,Very Shallow ,Provisional,yes
R053CY018SD,R053CY018SD,Dense Clay ,Provisional,yes
R053CY019SD,R053CY019SD,Closed Depression ,Provisional,yes
R053CY020SD,R053CY020SD,Loamy Overflow ,Provisional,yes
R053CY021SD,R053CY021SD,Clayey Overflow ,Provisional,yes
R053CY999SD,R053CY999SD,Non-site ,Provisional,yes
R054XY020ND,R054XY020ND,Clayey ,Provisional,yes
R054XY021ND,R054XY021ND,Claypan ,Provisional,yes
R054XY022ND,R054XY022ND,Closed Depression ,Provisional,yes
R054XY023ND,R054XY023ND,Loamy Overflow ,Provisional,yes
R054XY024ND,R054XY024ND,Saline Lowland ,Provisional,yes
R054XY025ND,R054XY025ND,Sands ,Provisional,yes
R054XY026ND,R054XY026ND,Sandy ,Provisional,yes
R054XY027ND,R054XY027ND,Sandy Claypan ,Provisional,yes
R054XY028ND,R054XY028ND,Shallow Clayey ,Provisional,yes
R054XY030ND,R054XY030ND,Shallow Loamy ,Provisional,yes
R054XY031ND,R054XY031ND,Loamy ,Provisional,yes
R054XY032ND,R054XY032ND,Subirrigated ,Provisional,yes
R054XY033ND,R054XY033ND,Thin Claypan ,Provisional,yes
R054XY034ND,R054XY034ND,Choppy Sands ,Provisional,yes
R054XY035ND,R054XY035ND,Very Shallow ,Provisional,yes
R054XY036ND,R054XY036ND,Wet Land ,Provisional,yes
R054XY037ND,R054XY037ND,Wet Meadow ,Provisional,yes
R054XY038ND,R054XY038ND,Thin Loamy ,Provisional,yes
R054XY041ND,R054XY041ND,Loamy Terrace ,Provisional,yes
R054XY042ND,R054XY042ND,Sandy Terrace ,Provisional,yes
R054XY043ND,R054XY043ND,Shallow Sandy ,Provisional,yes
R054XY045ND,R054XY045ND,Limy Sands ,Provisional,yes
R054XY999ND,R054XY999ND,Non-site ,Provisional,yes
R055BY056ND,R055BY056ND,Clayey ,Provisional,yes
R055BY057ND,R055BY057ND,Claypan ,Provisional,yes
R055BY058ND,R055BY058ND,Limy Subirrigated ,Provisional,yes
R055BY059ND,R055BY059ND,Loamy Overflow ,Provisional,yes
R055BY060ND,R055BY060ND,Saline Lowland ,Provisional,yes
R055BY061ND,R055BY061ND,Sands ,Provisional,yes
R055BY062ND,R055BY062ND,Sandy ,Provisional,yes
R055BY063ND,R055BY063ND,Shallow Gravel ,Provisional,yes
R055BY064ND,R055BY064ND,Loamy ,Provisional,yes
R055BY065ND,R055BY065ND,Subirrigated ,Provisional,yes
R055BY066ND,R055BY066ND,Thin Claypan ,Provisional,yes
R055BY067ND,R055BY067ND,Choppy Sands ,Provisional,yes
R055BY068ND,R055BY068ND,Thin Loamy ,Provisional,yes
R055BY069ND,R055BY069ND,Very Shallow ,Provisional,yes
R055BY070ND,R055BY070ND,Shallow Marsh ,Provisional,yes
R055BY071ND,R055BY071ND,Wet Meadow ,Provisional,yes
R055BY072ND,R055BY072ND,Sandy Claypan ,Provisional,yes
R055BY073ND,R055BY073ND,Shallow Loamy ,Provisional,yes
R055BY074ND,R055BY074ND,Subirrigated Sands ,Provisional,yes
R055BY076ND,R055BY076ND,Saline Subirrigated ,Provisional,yes
R055BY077ND,R055BY077ND,Linear Meadow ,Provisional,yes
R055BY999ND,R055BY999ND,Non-site ,Provisional,yes
R055CY001SD,R055CY001SD,Shallow Marsh ,Provisional,yes
R055CY002SD,R055CY002SD,Linear Meadow ,Provisional,yes
R055CY003SD,R055CY003SD,Subirrigated ,Provisional,yes
R055CY004SD,R055CY004SD,Wet Meadow ,Provisional,yes
R055CY006SD,R055CY006SD,Limy Subirrigated ,Provisional,yes
R055CY007SD,R055CY007SD,Saline Lowland ,Provisional,yes
R055CY008SD,R055CY008SD,Sands ,Provisional,yes
R055CY009SD,R055CY009SD,Sandy ,Provisional,yes
R055CY010SD,R055CY010SD,Loamy ,Provisional,yes
R055CY011SD,R055CY011SD,Clayey ,Provisional,yes
R055CY012SD,R055CY012SD,Thin Upland ,Provisional,yes
R055CY013SD,R055CY013SD,Claypan ,Provisional,yes
R055CY014SD,R055CY014SD,Shallow To Gravel ,Provisional,yes
R055CY015SD,R055CY015SD,Thin Claypan ,Provisional,yes
R055CY016SD,R055CY016SD,Very Shallow ,Provisional,yes
R055CY017SD,R055CY017SD,Shallow Clay ,Provisional,yes
R055CY018SD,R055CY018SD,Dense Clay ,Provisional,yes
R055CY019SD,R055CY019SD,Closed Depression ,Provisional,yes
R055CY020SD,R055CY020SD,Loamy Overflow ,Provisional,yes
R055CY021SD,R055CY021SD,Clayey Overflow ,Provisional,yes
R055CY999SD,R055CY999SD,Non-site ,Provisional,yes
R056XY087ND,R056XY087ND,Limy Subirrigated ,Provisional,yes
R056XY090ND,R056XY090ND,Sands ,Provisional,yes
R056XY095ND,R056XY095ND,Subirrigated ,Provisional,yes
R056XY096ND,R056XY096ND,Subirrigated Sands ,Provisional,yes
R056XY102ND,R056XY102ND,Wet Meadow ,Provisional,yes
R056XY104ND,R056XY104ND,Choppy Sands ,Provisional,yes
R058AC040MT,R058AC040MT,"Silty (Si) RRU 58A-C 11-14"" p.z.",Provisional,yes
R058AC041MT,R058AC041MT,"Clayey (Cy) RRU 58A-C 11-14"" p.z.",Provisional,yes
R058AC042MT,R058AC042MT,"Sandy (Sy) RRU 58A-C 11-14"" p.z.",Provisional,yes
R058AC043MT,R058AC043MT,"Wet Meadow (WM) RRU 58A-C 11-14"" p.z.",Provisional,yes
R058AC044MT,R058AC044MT,"Subirrigated (Sb) RRU 58A-C 11-14"" p.z.",Provisional,yes
R058AC045MT,R058AC045MT,"Overflow (Ov) RRU 58A-C 11-14"" p.z.",Provisional,yes
R058AC049MT,R058AC049MT,"Silty-Steep (SiStp) RRU 58A-C 11-14"" p.z.(combined R058AC046MT, R058AC047MT & R058AC048MT into this site)",Provisional,yes
R058AC050MT,R058AC050MT,"Saline Upland (SU) RRU 58A-C 11-14"" p.z.",Provisional,yes
R058AC052MT,R058AC052MT,"Shale (Sh) RRU 58A-C 11-14"" p.z.",Provisional,yes
R058AC053MT,R058AC053MT,"Dense Clay (DC) RRU 58A-C 11-14"" p.z.",Provisional,yes
R058AC054MT,R058AC054MT,"Claypan (Cp) RRU 58A-C 11-14"" p.z.",Provisional,yes
R058AC055MT,R058AC055MT,"Gravel (Gr) RRU 58A-C 11-14"" p.z.",Provisional,yes
R058AC057MT,R058AC057MT,"Shallow (Sw) RRU 58A-C 11-14"" p.z.",Provisional,yes
R058AC058MT,R058AC058MT,"Very Shallow (VSw) RRU 58A-C 11-14"" p.z.",Provisional,yes
R058AC059MT,R058AC059MT,"Shallow Clay (SwC) RRU 58A-C 11-14"" p.z.",Provisional,yes
R058AC194MT,R058AC194MT,"Shallow to Gravel (SwGr) RRU 58A-C 11-14"" p.z.",Provisional,yes
R058AC614MT,R058AC614MT,"Coarse Clay (CC) RRU 58A-C 11-14"" p.z.",Provisional,yes
R058AC616MT,R058AC616MT,"Thin Breaks (TB) RRU 58A-C 11-14"" p.z.",Provisional,yes
R058AC617MT,R058AC617MT,"Riparian Subirrigated (RSb) RRU 58A-C 11-14"" p.z.",Provisional,yes
R058AC618MT,R058AC618MT,"Saline Overflow (SOv) RRU 58A-C 11-14"" p.z.",Provisional,yes
R058AC619MT,R058AC619MT,"Saline Subirrigated (SSb) RRU 58A-C 11-14"" p.z.",Provisional,yes
R058AE001MT,R058AE001MT,Silty (Si) RRU 58A-E 10-14 P.Z. ,Provisional,yes
R058AE002MT,R058AE002MT,"Clayey (Cy) RRU 58A-E 10-14"" p.z.",Provisional,yes
R058AE003MT,R058AE003MT,"Sandy (Sy) RRU 58A-E 10-14"" p.z.",Provisional,yes
R058AE004MT,R058AE004MT,"Silty-Steep (SiStp) RRU 58A-E 10-14"" p.z.",Provisional,yes
R058AE005MT,R058AE005MT,"Clayey-Steep (CyStp) RRU 58A-E 10-14"" p.z.",Provisional,yes
R058AE006MT,R058AE006MT,"Sandy-Steep (SyStp) RRU 58A-E 10-14"" p.z.",Provisional,yes
R058AE007MT,R058AE007MT,"Overflow (Ov) RRU 58A-E 10-14"" p.z.",Provisional,yes
R058AE008MT,R058AE008MT,"Subirrigated (Sb) RRU 58A-E 10-14"" p.z.",Provisional,yes
R058AE009MT,R058AE009MT,"Wet Meadow (WM) RRU 58A-E 10-14"" p.z.",Provisional,yes
R058AE011MT,R058AE011MT,"Saline Upland (SU) RRU 58A-E 10-14"" p.z.",Provisional,yes
R058AE012MT,R058AE012MT,"Saline Lowland (SL) RRU 58A-E 10-14"" p.z.",Provisional,yes
R058AE013MT,R058AE013MT,"Claypan (Cp) RRU 58A-E 10-14"" p.z.",Provisional,yes
R058AE014MT,R058AE014MT,"Dense Clay (DC) RRU 58A-E 10-14"" p.z.",Provisional,yes
R058AE015MT,R058AE015MT,"Shale (Sh) RRU 58A-E 10-14"" p.z.",Provisional,yes
R058AE016MT,R058AE016MT,"Gravel (Gr) RRU 58A-E 10-14"" p.z.",Provisional,yes
R058AE017MT,R058AE017MT,"Very Shallow (VSw) RRU 58A-E 10-14"" p.z.",Provisional,yes
R058AE018MT,R058AE018MT,"Sands (Sa) RRU 58A-E 10-14"" p.z.",Provisional,yes
R058AE019MT,R058AE019MT,"Shallow (Sw) RRU 58A-E 10-14"" p.z.",Provisional,yes
R058AE191MT,R058AE191MT,"Shallow to Gravel (SwGr) RRU 58A-E 10-14"" p.z.",Provisional,yes
R058AE192MT,R058AE192MT,"Coarse Clay (CC) RRU 58A-E 10-14"" p.z.",Provisional,yes
R058AE193MT,R058AE193MT,"Silty-Saline (SiS) RRU 58A-E 10-14"" p.z.",Provisional,yes
R058AE199MT,R058AE199MT,"Shallow Clay (SwC) RRU 58A-E 10-14"" p.z.",Provisional,yes
R058BY104WY,R058BY104WY,Clayey (Cy) 10-14” PZ,Provisional,yes
R058BY106WY,R058BY106WY,Clayey Overflow (CyO) 10-14” Northern Plains Precipitation Zone,Provisional,yes
R058BY110WY,R058BY110WY,Dense Clay (DC) 10-14” PZ,Provisional,yes
R058BY122WY,R058BY122WY,Loamy (Ly) 10-14” PZ,Provisional,yes
R058BY128WY,R058BY128WY,Lowland (LL) 10-14” Northern Plains Precipitation Zone,Provisional,yes
R058BY130WY,R058BY130WY,Overflow (Ov) 10-14” Northern Plains Precipitation Zone,Provisional,yes
R058BY138WY,R058BY138WY,Saline Lowland (SL) 10-14” Northern Plains Precipitation Zone,Provisional,yes
R058BY142WY,R058BY142WY,Saline Subirrigated (SS) 10-14” PZ,Provisional,yes
R058BY144WY,R058BY144WY,Saline Upland (SU) 10-17” PZ,Provisional,yes
R058BY146WY,R058BY146WY,"Sands (Sa) 10-14""PZ",Provisional,yes
R058BY150WY,R058BY150WY,Sandy (Sy) 10-14” PZ,Provisional,yes
R058BY154WY,R058BY154WY,Shale (Sh) 10-14” Northern Plains Precipitation Zone,Provisional,yes
R058BY158WY,R058BY158WY,Shallow Clayey (SwCy) 10-14” PZ,Provisional,yes
R058BY162WY,R058BY162WY,Shallow Loamy (SwLy) 10-14” PZ,Provisional,yes
R058BY166WY,R058BY166WY,Shallow Sandy (SwSy) 10-14” PZ,Provisional,yes
R058BY174WY,R058BY174WY,Subirrigated (Sb) 10-14” PZ,Provisional,yes
R058BY176WY,R058BY176WY,"Very Shallow (VS) 10-17"" PZ ",Provisional,yes
R058BY178WY,R058BY178WY,Wetland (WL) 10-14” Northern Plains Precipitation Zone,Provisional,yes
R058BY204WY,R058BY204WY,Clayey (Cy) 15-17” PZ,Provisional,yes
R058BY206WY,R058BY206WY,Clayey Overflow (CyO) 15-17” Northern Plains Precipitation Zone,Provisional,yes
R058BY210WY,R058BY210WY,Dense Clay (DC) 15-17” Northern Plains Precipitation Zone,Provisional,yes
R058BY222WY,R058BY222WY,Loamy (Ly) 15-17” PZ,Provisional,yes
R058BY228WY,R058BY228WY,Lowland (LL) 15-17” Northern Plains Precipitation Zone,Provisional,yes
R058BY230WY,R058BY230WY,Overflow (Ov) 15-17” Northern Plains Precipitation Zone,Provisional,yes
R058BY232WY,R058BY232WY,Porous Clay (PC) 15-17” Northern Plains Precipitation Zone,Provisional,yes
R058BY238WY,R058BY238WY,Saline Lowland (SL) 15-17” Northern Plains Precipitation Zone,Provisional,yes
R058BY242WY,R058BY242WY,Saline Subirrigated (SS) 15-17” Northern Plains Precipitation Zone,Provisional,yes
R058BY244WY,R058BY244WY,Saline Upland (SU) 15-17” Northern Plains Precipitation Zone,Provisional,yes
R058BY246WY,R058BY246WY,Sands (Sa) 15-17” Northern Plains Precipitation Zone,Provisional,yes
R058BY250WY,R058BY250WY,Sandy (Sy) 15-17” Northern Plains Precipitation Zone,Provisional,yes
R058BY254WY,R058BY254WY,Shale (Sh) 15-17” Northern Plains Precipitation Zone,Provisional,yes
R058BY258WY,R058BY258WY,Shallow Clayey (SwCy) 15-17” PZ,Provisional,yes
R058BY262WY,R058BY262WY,Shallow Loamy (SwLy) 15-17” PZ,Provisional,yes
R058BY264WY,R058BY264WY,Shallow Porous Clay (SwPC) 15-17” Northern Plains Precipitation Zone,Provisional,yes
R058BY266WY,R058BY266WY,Shallow Sandy (SwSy) 15-17” PZ,Provisional,yes
R058BY274WY,R058BY274WY,Subirrigated (Sb) 15-17” Northern Plains Precipitation Zone,Provisional,yes
R058BY276WY,R058BY276WY,Very Shallow (VS) 15-17” Northern Plains Precipitation Zone,Provisional,yes
R058BY278WY,R058BY278WY,Wetland (WL) 15-17” Northern Plains Precipitation Zone,Provisional,yes
R058CY072ND,R058CY072ND,Clayey ,Provisional,yes
R058CY082ND,R058CY082ND,Choppy Sands ,Provisional,yes
R058CY085ND,R058CY085ND,Sandy Claypan ,Provisional,yes
R058CY090ND,R058CY090ND,Saline Lowland ,Provisional,yes
R058CY091ND,R058CY091ND,Loamy Terrace ,Provisional,yes
R058CY092ND,R058CY092ND,Wet Meadow ,Provisional,yes
R058CY095ND,R058CY095ND,Limy Sands ,Provisional,yes
